12.6363 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
0.0149 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([0.12182946, 0.37272506]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0150 	EXP 	window1: mouseVisible = True
0.0169 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.23346353,  0.23641013]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0170 	EXP 	window1: mouseVisible = True
0.0190 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.30719144,  0.19383988]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0191 	EXP 	window1: mouseVisible = True
0.0211 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.40088172, -0.29092349]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0211 	EXP 	window1: mouseVisible = True
0.0231 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([0.49074886, 0.48626017]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0232 	EXP 	window1: mouseVisible = True
0.0256 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([ 0.28598838, -0.39804655]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0257 	EXP 	window1: mouseVisible = True
0.0278 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.22515235, -0.29896426]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0279 	EXP 	window1: mouseVisible = True
0.0303 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([0.33546934, 0.48445616]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	distractor: autoDraw = True
0.0409 	EXP 	target: autoDraw = True
6.1627 	EXP 	simple_targte_distractor: status = STOPPED
6.1790 	EXP 	target: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1790 	EXP 	distractor: autoDraw = False
6.1791 	EXP 	simple_targte_distractor: status = STOPPED
6.2080 	EXP 	window1: mouseVisible = True
