10.3563 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
0.0228 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([ 0.11730516, -0.21174005]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0229 	EXP 	window1: mouseVisible = True
0.0248 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([ 0.49462581, -0.46318224]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0249 	EXP 	window1: mouseVisible = True
0.0272 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.07490385, -0.45251389]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0274 	EXP 	window1: mouseVisible = True
0.0294 	EXP 	Created distractor = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distractor', opacity=1.0, ori=0.0, pos=array([-0.28806919,  0.20325761]), rgb=UNKNOWN, text='l', units='height', win=Window(...), wrapWidth=1)
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	distractor: autoDraw = True
0.0410 	EXP 	target: autoDraw = True
1.7908 	DATA 	Mouse: Left button down, pos=(996,516)
1.8125 	EXP 	target: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8125 	EXP 	distractor: autoDraw = False
1.8126 	EXP 	simple_targte_distractor: status = STOPPED
1.8492 	EXP 	window1: mouseVisible = True
